Set ID,Section,Condition,Times Sold,Total Qty,Total Lots,Min Price (EUR),Avg Price (EUR),Qty Avg Price (EUR),Max Price (EUR),ScrapeTimestampUTC
60044-1,Current Items for Sale,New,,27,23.0,30.56,79.35,81.76,151.0,2025-10-19T16:36:33.558740
60044-1,Current Items for Sale,Used,,110,108.0,9.0,20.6,20.53,85.6,2025-10-19T16:36:33.558740
60045-1,Last 6 Months Sales,New,2.0,2,,60.3,69.82,69.82,79.34,2025-10-19T16:38:05.695975
60045-1,Last 6 Months Sales,Used,5.0,5,,15.24,22.98,22.98,29.92,2025-10-19T16:38:05.695975
60045-1,Current Items for Sale,New,,12,12.0,75.34,87.9,87.9,97.6,2025-10-19T16:38:05.695975
60045-1,Current Items for Sale,Used,,34,34.0,6.42,35.29,35.29,99.0,2025-10-19T16:38:05.695975
60049-1,Last 6 Months Sales,New,1.0,1,,83.28,83.28,83.28,83.28,2025-10-19T16:38:50.364718
60049-1,Last 6 Months Sales,Used,2.0,2,,18.62,20.31,20.31,22.0,2025-10-19T16:38:50.364718
60049-1,Current Items for Sale,New,,15,10.0,12.83,50.28,49.61,94.95,2025-10-19T16:38:50.364718
60049-1,Current Items for Sale,Used,,21,21.0,11.56,28.46,28.46,79.0,2025-10-19T16:38:50.364718
60050-1,Last 6 Months Sales,New,5.0,8,,59.9,97.63,83.48,120.0,2025-10-19T16:40:27.095490
60050-1,Last 6 Months Sales,Used,8.0,8,,33.98,48.43,48.43,61.77,2025-10-19T16:40:27.095490
60050-1,Current Items for Sale,New,,97,68.0,59.96,127.75,129.87,220.99,2025-10-19T16:40:27.095490
60050-1,Current Items for Sale,Used,,63,60.0,40.25,66.67,68.04,150.0,2025-10-19T16:40:27.095490
60060-1,Last 6 Months Sales,New,1.0,1,,50.19,50.19,50.19,50.19,2025-10-19T16:41:11.001613
60060-1,Last 6 Months Sales,Used,18.0,18,,8.0,21.99,21.99,69.0,2025-10-19T16:41:11.001613
60060-1,Current Items for Sale,New,,21,17.0,44.34,70.56,67.67,95.0,2025-10-19T16:41:11.001613
60060-1,Current Items for Sale,Used,,82,75.0,3.25,27.27,27.55,90.95,2025-10-19T16:41:11.001613
60061-1,Last 6 Months Sales,New,1.0,1,,53.96,53.96,53.96,53.96,2025-10-19T16:42:28.287870
60061-1,Last 6 Months Sales,Used,12.0,12,,19.87,30.48,30.48,42.15,2025-10-19T16:42:28.287870
60061-1,Current Items for Sale,New,,20,17.0,69.26,88.15,91.12,115.99,2025-10-19T16:42:28.287870
60061-1,Current Items for Sale,Used,,44,43.0,21.4,40.23,40.41,79.3,2025-10-19T16:42:28.287870
60064-1,Last 6 Months Sales,New,3.0,3,,120.0,156.46,156.46,199.78,2025-10-19T16:44:10.943903
60064-1,Last 6 Months Sales,Used,5.0,5,,35.28,73.12,73.12,97.66,2025-10-19T16:44:10.943903
60064-1,Current Items for Sale,New,,18,14.0,104.7,132.47,131.95,166.94,2025-10-19T16:44:10.943903
60064-1,Current Items for Sale,Used,,9,9.0,30.0,71.21,71.21,101.0,2025-10-19T16:44:10.943903
70130-1,Last 6 Months Sales,New,1.0,1,,39.98,39.98,39.98,39.98,2025-10-19T16:45:30.876884
70130-1,Last 6 Months Sales,Used,7.0,7,,7.03,13.63,13.63,24.56,2025-10-19T16:45:30.876884
70130-1,Current Items for Sale,New,,14,13.0,25.67,36.96,36.52,59.95,2025-10-19T16:45:30.876884
70130-1,Current Items for Sale,Used,,30,30.0,8.0,17.83,17.83,35.99,2025-10-19T16:45:30.876884
70131-1,Last 6 Months Sales,New,1.0,1,,47.92,47.92,47.92,47.92,2025-10-19T16:46:43.784831
70131-1,Last 6 Months Sales,Used,4.0,4,,18.33,22.06,22.06,26.36,2025-10-19T16:46:43.784831
70131-1,Current Items for Sale,New,,9,6.0,45.0,55.04,56.69,60.0,2025-10-19T16:46:43.784831
70131-1,Current Items for Sale,Used,,17,16.0,9.85,22.5,21.94,50.08,2025-10-19T16:46:43.784831
70132-1,Last 6 Months Sales,New,5.0,5,,12.94,81.21,81.21,120.0,2025-10-19T16:47:23.648529
70132-1,Last 6 Months Sales,Used,10.0,10,,25.56,37.85,37.85,53.96,2025-10-19T16:47:23.648529
70132-1,Current Items for Sale,New,,4,3.0,55.09,76.26,83.95,107.0,2025-10-19T16:47:23.648529
70132-1,Current Items for Sale,Used,,19,19.0,21.32,40.41,40.41,65.92,2025-10-19T16:47:23.648529
70133-1,Last 6 Months Sales,New,2.0,2,,39.99,61.93,61.93,83.87,2025-10-19T16:48:29.978750
70133-1,Last 6 Months Sales,Used,5.0,5,,42.07,53.27,53.27,62.51,2025-10-19T16:48:29.978750
70133-1,Current Items for Sale,New,,4,4.0,72.77,90.12,90.12,122.5,2025-10-19T16:48:29.978750
70133-1,Current Items for Sale,Used,,2,2.0,59.93,67.46,67.46,75.0,2025-10-19T16:48:29.978750
70135-1,Last 6 Months Sales,New,0.0,0,,,,,,2025-10-19T16:49:50.842990
70135-1,Last 6 Months Sales,Used,2.0,2,,19.13,19.82,19.82,20.51,2025-10-19T16:49:50.842990
70135-1,Current Items for Sale,New,,9,4.0,51.37,96.77,104.44,130.0,2025-10-19T16:49:50.842990
70135-1,Current Items for Sale,Used,,14,13.0,8.56,26.58,27.53,48.8,2025-10-19T16:49:50.842990
70142-1,Last 6 Months Sales,New,4.0,4,,35.04,38.42,38.42,42.7,2025-10-19T16:50:48.465303
70142-1,Last 6 Months Sales,Used,7.0,7,,11.26,18.1,18.1,44.96,2025-10-19T16:50:48.465303
70142-1,Current Items for Sale,New,,23,21.0,21.35,41.82,41.26,69.99,2025-10-19T16:50:48.465303
70142-1,Current Items for Sale,Used,,33,32.0,7.0,18.02,18.08,34.99,2025-10-19T16:50:48.465303
70143-1,Last 6 Months Sales,New,1.0,1,,40.0,40.0,40.0,40.0,2025-10-19T16:51:39.619045
70143-1,Last 6 Months Sales,Used,7.0,7,,7.82,21.62,21.62,36.56,2025-10-19T16:51:39.619045
70143-1,Current Items for Sale,New,,18,13.0,26.5,84.15,90.46,199.99,2025-10-19T16:51:39.619045
70143-1,Current Items for Sale,Used,,22,21.0,15.25,27.77,28.78,51.75,2025-10-19T16:51:39.619045
70144-1,Last 6 Months Sales,New,2.0,2,,103.44,112.03,112.03,120.62,2025-10-19T16:53:04.092689
70144-1,Last 6 Months Sales,Used,15.0,15,,27.85,36.75,36.75,44.22,2025-10-19T16:53:04.092689
70144-1,Current Items for Sale,New,,2,1.0,220.32,220.32,220.32,220.32,2025-10-19T16:53:04.092689
70144-1,Current Items for Sale,Used,,32,30.0,15.39,40.18,40.79,149.81,2025-10-19T16:53:04.092689
70162-1,Last 6 Months Sales,New,5.0,5,,27.6,45.28,45.28,89.99,2025-10-19T16:54:15.284681
70162-1,Last 6 Months Sales,Used,8.0,8,,11.17,15.36,15.36,19.19,2025-10-19T16:54:15.284681
70162-1,Current Items for Sale,New,,13,12.0,33.39,46.28,46.28,89.99,2025-10-19T16:54:15.284681
70162-1,Current Items for Sale,Used,,34,33.0,8.34,21.72,21.54,43.65,2025-10-19T16:54:15.284681
70163-1,Last 6 Months Sales,New,5.0,8,,34.99,42.63,39.92,52.57,2025-10-19T16:54:58.452743
70163-1,Last 6 Months Sales,Used,5.0,5,,24.72,27.59,27.59,30.79,2025-10-19T16:54:58.452743
70163-1,Current Items for Sale,New,,16,15.0,29.96,57.04,59.89,102.73,2025-10-19T16:54:58.452743
70163-1,Current Items for Sale,Used,,10,10.0,22.52,31.06,31.06,53.08,2025-10-19T16:54:58.452743
70723-1,Last 6 Months Sales,New,0.0,0,,,,,,2025-10-19T16:55:50.097977
70723-1,Last 6 Months Sales,Used,14.0,14,,13.21,38.74,38.74,84.43,2025-10-19T16:55:50.097977
70723-1,Current Items for Sale,New,,5,4.0,89.89,105.0,106.25,128.4,2025-10-19T16:55:50.097977
70723-1,Current Items for Sale,Used,,20,20.0,10.0,48.91,48.91,89.95,2025-10-19T16:55:50.097977
70726-1,Last 6 Months Sales,New,1.0,1,,29.44,29.44,29.44,29.44,2025-10-19T16:56:57.188037
70726-1,Last 6 Months Sales,Used,3.0,3,,41.54,56.25,56.25,65.0,2025-10-19T16:56:57.188037
70726-1,Current Items for Sale,New,,2,2.0,132.23,143.07,143.07,153.91,2025-10-19T16:56:57.188037
70726-1,Current Items for Sale,Used,,6,6.0,35.0,58.8,58.8,91.5,2025-10-19T16:56:57.188037
70727-1,Last 6 Months Sales,New,3.0,3,,41.5,91.47,91.47,117.06,2025-10-19T16:58:56.078214
70727-1,Last 6 Months Sales,Used,8.0,8,,32.95,41.42,41.42,62.49,2025-10-19T16:58:56.078214
70727-1,Current Items for Sale,New,,9,9.0,91.24,137.44,137.44,189.76,2025-10-19T16:58:56.078214
70727-1,Current Items for Sale,Used,,32,32.0,1.71,42.18,42.18,85.61,2025-10-19T16:58:56.078214
70802-1,Last 6 Months Sales,New,6.0,6,,33.88,41.48,41.48,50.0,2025-10-19T17:00:24.957404
70802-1,Last 6 Months Sales,Used,16.0,16,,8.08,14.55,14.55,20.54,2025-10-19T17:00:24.957404
70802-1,Current Items for Sale,New,,28,24.0,37.0,64.23,62.02,214.01,2025-10-19T17:00:24.957404
70802-1,Current Items for Sale,Used,,56,56.0,7.7,21.79,21.79,69.34,2025-10-19T17:00:24.957404
70804-1,Last 6 Months Sales,New,9.0,9,,26.75,31.62,31.62,35.54,2025-10-19T17:01:52.945360
70804-1,Last 6 Months Sales,Used,13.0,13,,7.04,16.94,16.94,28.0,2025-10-19T17:01:52.945360
70804-1,Current Items for Sale,New,,81,58.0,21.9,43.94,41.57,214.01,2025-10-19T17:01:52.945360
70804-1,Current Items for Sale,Used,,46,44.0,10.27,24.66,24.87,85.62,2025-10-19T17:01:52.945360
70805-1,Last 6 Months Sales,New,5.0,5,,41.6,46.98,46.98,56.59,2025-10-19T17:02:47.544497
70805-1,Last 6 Months Sales,Used,22.0,22,,3.41,15.63,15.63,24.95,2025-10-19T17:02:47.544497
70805-1,Current Items for Sale,New,,38,24.0,36.59,66.59,60.1,214.01,2025-10-19T17:02:47.544497
70805-1,Current Items for Sale,Used,,68,67.0,3.05,21.99,22.33,111.28,2025-10-19T17:02:47.544497
70806-1,Last 6 Months Sales,New,4.0,4,,31.54,41.68,41.68,65.0,2025-10-19T17:04:17.031150
70806-1,Last 6 Months Sales,Used,11.0,11,,12.75,17.99,17.99,20.41,2025-10-19T17:04:17.031150
70806-1,Current Items for Sale,New,,42,31.0,30.81,63.27,59.05,214.01,2025-10-19T17:04:17.031150
70806-1,Current Items for Sale,Used,,33,32.0,1.73,21.87,22.02,49.99,2025-10-19T17:04:17.031150
70807-1,Last 6 Months Sales,New,8.0,9,,40.92,74.02,74.82,109.99,2025-10-19T17:04:58.170356
70807-1,Last 6 Months Sales,Used,23.0,23,,21.91,41.06,41.06,57.5,2025-10-19T17:04:58.170356
70807-1,Current Items for Sale,New,,27,23.0,82.35,132.66,132.62,311.0,2025-10-19T17:04:58.170356
70807-1,Current Items for Sale,Used,,13,13.0,6.1,49.12,49.12,81.33,2025-10-19T17:04:58.170356
70811-1,Last 6 Months Sales,New,6.0,7,,24.98,31.06,32.13,38.52,2025-10-19T17:06:24.849646
70811-1,Last 6 Months Sales,Used,5.0,5,,15.95,18.92,18.92,25.0,2025-10-19T17:06:24.849646
70811-1,Current Items for Sale,New,,42,37.0,29.75,50.2,49.14,214.01,2025-10-19T17:06:24.849646
70811-1,Current Items for Sale,Used,,14,14.0,15.41,19.98,19.98,25.68,2025-10-19T17:06:24.849646
70812-1,Last 6 Months Sales,New,1.0,1,,44.17,44.17,44.17,44.17,2025-10-19T17:07:40.825704
70812-1,Last 6 Months Sales,Used,5.0,5,,12.7,19.43,19.43,30.0,2025-10-19T17:07:40.825704
70812-1,Current Items for Sale,New,,39,32.0,36.59,65.75,64.01,256.82,2025-10-19T17:07:40.825704
70812-1,Current Items for Sale,Used,,15,15.0,17.12,26.57,26.57,39.04,2025-10-19T17:07:40.825704
75040-1,Last 6 Months Sales,New,17.0,19,,53.99,98.19,93.54,128.67,2025-10-19T17:09:11.522616
75040-1,Last 6 Months Sales,Used,50.0,50,,8.85,39.37,39.37,70.14,2025-10-19T17:09:11.522616
75040-1,Current Items for Sale,New,,24,16.0,46.23,104.99,112.13,140.99,2025-10-19T17:09:11.522616
75040-1,Current Items for Sale,Used,,66,66.0,10.0,42.8,42.8,90.0,2025-10-19T17:09:11.522616
75042-1,Last 6 Months Sales,New,9.0,12,,58.01,113.15,109.51,168.86,2025-10-19T17:10:23.950081
75042-1,Last 6 Months Sales,Used,22.0,22,,32.21,56.87,56.87,76.69,2025-10-19T17:10:23.950081
75042-1,Current Items for Sale,New,,24,20.0,85.78,129.3,127.2,189.0,2025-10-19T17:10:23.950081
75042-1,Current Items for Sale,Used,,35,35.0,13.39,68.18,68.18,239.71,2025-10-19T17:10:23.950081
75044-1,Last 6 Months Sales,New,3.0,3,,87.93,114.56,114.56,140.84,2025-10-19T17:11:20.481358
75044-1,Last 6 Months Sales,Used,14.0,14,,30.0,67.08,67.08,110.0,2025-10-19T17:11:20.481358
75044-1,Current Items for Sale,New,,13,13.0,102.73,137.42,137.42,199.0,2025-10-19T17:11:20.481358
75044-1,Current Items for Sale,Used,,16,14.0,39.5,67.58,67.38,100.0,2025-10-19T17:11:20.481358
75045-1,Last 6 Months Sales,New,4.0,4,,214.87,257.26,257.26,288.51,2025-10-19T17:12:40.596013
75045-1,Last 6 Months Sales,Used,27.0,27,,19.43,115.04,115.04,189.9,2025-10-19T17:12:40.596013
75045-1,Current Items for Sale,New,,30,22.0,224.99,316.95,300.26,770.0,2025-10-19T17:12:40.596013
75045-1,Current Items for Sale,Used,,45,36.0,43.39,120.86,107.24,241.0,2025-10-19T17:12:40.596013
75046-1,Last 6 Months Sales,New,3.0,3,,90.0,172.67,172.67,214.0,2025-10-19T17:13:48.416814
75046-1,Last 6 Months Sales,Used,18.0,18,,35.56,136.91,136.91,220.48,2025-10-19T17:13:48.416814
75046-1,Current Items for Sale,New,,21,20.0,272.23,339.76,339.5,500.0,2025-10-19T17:13:48.416814
75046-1,Current Items for Sale,Used,,26,26.0,36.0,173.46,173.46,290.0,2025-10-19T17:13:48.416814
75049-1,Last 6 Months Sales,New,10.0,11,,71.1,89.46,88.6,120.0,2025-10-19T17:14:39.913100
75049-1,Last 6 Months Sales,Used,30.0,31,,14.25,36.93,36.94,57.29,2025-10-19T17:14:39.913100
75049-1,Current Items for Sale,New,,31,27.0,84.9,111.2,110.95,172.46,2025-10-19T17:14:39.913100
75049-1,Current Items for Sale,Used,,62,56.0,20.0,50.16,52.76,90.0,2025-10-19T17:14:39.913100
75050-1,Last 6 Months Sales,New,12.0,13,,31.98,117.54,119.07,159.33,2025-10-19T17:16:17.608054
75050-1,Last 6 Months Sales,Used,22.0,22,,30.11,69.72,69.72,101.09,2025-10-19T17:16:17.608054
75050-1,Current Items for Sale,New,,33,28.0,89.26,165.97,161.04,222.58,2025-10-19T17:16:17.608054
75050-1,Current Items for Sale,Used,,37,35.0,25.68,77.53,77.09,182.5,2025-10-19T17:16:17.608054
75051-1,Last 6 Months Sales,New,13.0,13,,39.6,143.03,143.03,184.5,2025-10-19T17:17:21.640629
75051-1,Last 6 Months Sales,Used,21.0,21,,23.92,78.39,78.39,112.51,2025-10-19T17:17:21.640629
75051-1,Current Items for Sale,New,,20,19.0,68.0,172.73,172.47,299.49,2025-10-19T17:17:21.640629
75051-1,Current Items for Sale,Used,,43,43.0,29.96,81.22,81.22,164.8,2025-10-19T17:17:21.640629
75056-1,Last 6 Months Sales,New,9.0,10,,72.84,85.03,86.52,99.9,2025-10-19T17:18:57.169595
75056-1,Last 6 Months Sales,Used,1.0,1,,40.0,40.0,40.0,40.0,2025-10-19T17:18:57.169595
75056-1,Current Items for Sale,New,,19,12.0,9.5,86.6,84.84,149.0,2025-10-19T17:18:57.169595
75056-1,Current Items for Sale,Used,,6,6.0,5.75,49.42,49.42,78.21,2025-10-19T17:18:57.169595
76012-1,Last 6 Months Sales,New,13.0,18,,26.8,46.75,45.19,59.99,2025-10-19T17:19:37.567577
76012-1,Last 6 Months Sales,Used,27.0,27,,10.3,18.53,18.53,33.0,2025-10-19T17:19:37.567577
76012-1,Current Items for Sale,New,,46,33.0,5.29,49.13,42.48,109.42,2025-10-19T17:19:37.567577
76012-1,Current Items for Sale,Used,,54,54.0,4.27,20.67,20.67,41.52,2025-10-19T17:19:37.567577
76013-1,Last 6 Months Sales,New,27.0,31,,22.71,52.74,55.29,79.95,2025-10-19T17:21:10.946697
76013-1,Last 6 Months Sales,Used,19.0,19,,9.67,26.87,26.87,38.6,2025-10-19T17:21:10.946697
76013-1,Current Items for Sale,New,,85,46.0,8.55,64.59,62.85,189.0,2025-10-19T17:21:10.946697
76013-1,Current Items for Sale,Used,,31,31.0,0.39,21.67,21.67,41.68,2025-10-19T17:21:10.946697
76016-1,Last 6 Months Sales,New,8.0,8,,11.38,51.07,51.07,59.87,2025-10-19T17:22:36.083152
76016-1,Last 6 Months Sales,Used,9.0,9,,0.76,25.75,25.75,42.84,2025-10-19T17:22:36.083152
76016-1,Current Items for Sale,New,,64,31.0,11.12,70.13,64.3,171.22,2025-10-19T17:22:36.083152
76016-1,Current Items for Sale,Used,,29,29.0,9.15,29.32,29.32,59.99,2025-10-19T17:22:36.083152
76018-1,Last 6 Months Sales,New,6.0,6,,62.8,83.61,83.61,105.4,2025-10-19T17:24:17.144857
76018-1,Last 6 Months Sales,Used,6.0,6,,30.0,42.97,42.97,65.0,2025-10-19T17:24:17.144857
76018-1,Current Items for Sale,New,,49,33.0,21.39,93.8,86.42,169.51,2025-10-19T17:24:17.144857
76018-1,Current Items for Sale,Used,,40,40.0,7.32,38.99,38.99,77.05,2025-10-19T17:24:17.144857
76020-1,Last 6 Months Sales,New,3.0,3,,54.9,55.71,55.71,56.41,2025-10-19T17:25:11.997405
76020-1,Last 6 Months Sales,Used,11.0,11,,11.76,26.31,26.31,34.84,2025-10-19T17:25:11.997405
76020-1,Current Items for Sale,New,,51,42.0,52.89,79.37,79.8,171.22,2025-10-19T17:25:11.997405
76020-1,Current Items for Sale,Used,,29,29.0,2.57,30.36,30.36,75.0,2025-10-19T17:25:11.997405
76022-1,Last 6 Months Sales,New,9.0,9,,73.25,96.4,96.4,122.5,2025-10-19T17:26:40.328334
76022-1,Last 6 Months Sales,Used,5.0,5,,17.5,58.95,58.95,94.95,2025-10-19T17:26:40.328334
76022-1,Current Items for Sale,New,,54,40.0,15.56,118.84,114.85,171.22,2025-10-19T17:26:40.328334
76022-1,Current Items for Sale,Used,,30,29.0,10.27,67.74,66.25,149.51,2025-10-19T17:26:40.328334
79016-1,Last 6 Months Sales,New,16.0,19,,69.52,97.88,95.14,160.0,2025-10-19T17:27:22.688945
79016-1,Last 6 Months Sales,Used,6.0,6,,30.14,71.17,71.17,125.0,2025-10-19T17:27:22.688945
79016-1,Current Items for Sale,New,,95,50.0,38.52,132.3,119.41,301.0,2025-10-19T17:27:22.688945
79016-1,Current Items for Sale,Used,,26,20.0,25.0,89.03,101.86,144.6,2025-10-19T17:27:22.688945
79017-1,Last 6 Months Sales,New,8.0,8,,168.85,248.68,248.68,293.58,2025-10-19T17:28:11.761720
79017-1,Last 6 Months Sales,Used,9.0,9,,22.83,184.13,184.13,295.0,2025-10-19T17:28:11.761720
79017-1,Current Items for Sale,New,,38,34.0,61.63,288.01,286.85,517.54,2025-10-19T17:28:11.761720
79017-1,Current Items for Sale,Used,,21,19.0,25.42,163.98,175.27,325.0,2025-10-19T17:28:11.761720
79115-1,Last 6 Months Sales,New,2.0,2,,108.78,124.39,124.39,139.99,2025-10-19T17:29:34.242718
79115-1,Last 6 Months Sales,Used,4.0,4,,50.56,66.3,66.3,80.43,2025-10-19T17:29:34.242718
79115-1,Current Items for Sale,New,,9,7.0,55.64,176.48,160.53,342.44,2025-10-19T17:29:34.242718
79115-1,Current Items for Sale,Used,,6,6.0,36.6,57.19,57.19,75.34,2025-10-19T17:29:34.242718
79122-1,Last 6 Months Sales,New,3.0,4,,297.41,315.3,313.28,341.26,2025-10-19T17:31:01.120125
79122-1,Last 6 Months Sales,Used,3.0,3,,136.31,196.07,196.07,248.13,2025-10-19T17:31:01.120125
79122-1,Current Items for Sale,New,,5,5.0,262.73,287.73,287.73,325.0,2025-10-19T17:31:01.120125
79122-1,Current Items for Sale,Used,,1,1.0,296.08,296.08,296.08,296.08,2025-10-19T17:31:01.120125
79120-1,Last 6 Months Sales,New,0.0,0,,,,,,2025-10-19T17:32:18.958011
79120-1,Last 6 Months Sales,Used,5.0,5,,6.01,32.75,32.75,51.15,2025-10-19T17:32:18.958011
79120-1,Current Items for Sale,New,,16,11.0,60.87,111.54,101.04,200.1,2025-10-19T17:32:18.958011
79120-1,Current Items for Sale,Used,,10,10.0,21.36,40.35,40.35,64.9,2025-10-19T17:32:18.958011
10693-1,Last 6 Months Sales,New,0.0,0,,,,,,2025-10-19T17:33:00.647769
10693-1,Last 6 Months Sales,Used,3.0,3,,8.47,9.02,9.02,9.95,2025-10-19T17:33:00.647769
10693-1,Current Items for Sale,New,,20,13.0,13.87,19.71,19.48,25.99,2025-10-19T17:33:00.647769
10693-1,Current Items for Sale,Used,,21,19.0,3.45,11.16,11.29,25.68,2025-10-19T17:33:00.647769
10694-1,Last 6 Months Sales,New,0.0,0,,,,,,2025-10-19T17:34:20.317653
10694-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-19T17:34:20.317653
10694-1,Current Items for Sale,New,,13,8.0,11.99,20.79,22.7,34.24,2025-10-19T17:34:20.317653
10694-1,Current Items for Sale,Used,,16,15.0,5.75,13.07,12.75,21.6,2025-10-19T17:34:20.317653
21022-1,Last 6 Months Sales,New,7.0,7,,71.05,105.11,105.11,142.86,2025-10-19T17:35:33.152689
21022-1,Last 6 Months Sales,Used,11.0,11,,17.06,38.76,38.76,46.37,2025-10-19T17:35:33.152689
21022-1,Current Items for Sale,New,,59,48.0,72.0,121.16,117.3,249.0,2025-10-19T17:35:33.152689
21022-1,Current Items for Sale,Used,,40,35.0,25.0,58.86,60.53,203.87,2025-10-19T17:35:33.152689
21023-1,Last 6 Months Sales,New,12.0,20,,33.32,67.23,53.67,83.7,2025-10-19T17:36:22.583949
21023-1,Last 6 Months Sales,Used,8.0,8,,34.63,43.89,43.89,50.0,2025-10-19T17:36:22.583949
21023-1,Current Items for Sale,New,,120,50.0,57.27,96.71,87.97,428.04,2025-10-19T17:36:22.583949
21023-1,Current Items for Sale,Used,,40,39.0,29.96,58.19,59.23,99.95,2025-10-19T17:36:22.583949
21120-1,Last 6 Months Sales,New,3.0,5,,32.65,34.77,33.96,38.82,2025-10-19T17:37:53.981941
21120-1,Last 6 Months Sales,Used,9.0,9,,7.84,14.47,14.47,19.57,2025-10-19T17:37:53.981941
21120-1,Current Items for Sale,New,,42,26.0,28.66,56.7,57.81,108.03,2025-10-19T17:37:53.981941
21120-1,Current Items for Sale,Used,,61,60.0,10.74,24.71,25.29,85.6,2025-10-19T17:37:53.981941
21302-1,Last 6 Months Sales,New,30.0,35,,37.2,174.16,163.08,277.87,2025-10-19T17:39:30.168621
21302-1,Last 6 Months Sales,Used,24.0,24,,34.24,119.16,119.16,180.0,2025-10-19T17:39:30.168621
21302-1,Current Items for Sale,New,,98,85.0,107.01,229.75,225.18,462.0,2025-10-19T17:39:30.168621
21302-1,Current Items for Sale,Used,,38,33.0,41.95,139.01,137.52,214.01,2025-10-19T17:39:30.168621
31033-1,Last 6 Months Sales,New,0.0,0,,,,,,2025-10-19T17:40:36.549080
31033-1,Last 6 Months Sales,Used,5.0,5,,8.36,11.23,11.23,14.0,2025-10-19T17:40:36.549080
31033-1,Current Items for Sale,New,,7,6.0,17.25,33.38,34.32,49.99,2025-10-19T17:40:36.549080
31033-1,Current Items for Sale,Used,,40,36.0,7.34,14.83,14.84,36.0,2025-10-19T17:40:36.549080
31035-1,Last 6 Months Sales,New,3.0,3,,17.67,28.64,28.64,37.95,2025-10-19T17:41:18.678587
31035-1,Last 6 Months Sales,Used,3.0,3,,10.29,12.25,12.25,13.72,2025-10-19T17:41:18.678587
31035-1,Current Items for Sale,New,,48,40.0,19.4,40.05,38.72,171.22,2025-10-19T17:41:18.678587
31035-1,Current Items for Sale,Used,,55,52.0,12.83,22.44,22.78,39.99,2025-10-19T17:41:18.678587
31036-1,Last 6 Months Sales,New,2.0,2,,60.0,61.18,61.18,62.36,2025-10-19T17:42:12.819485
31036-1,Last 6 Months Sales,Used,8.0,8,,23.35,29.97,29.97,53.96,2025-10-19T17:42:12.819485
31036-1,Current Items for Sale,New,,116,73.0,30.13,62.05,61.79,164.7,2025-10-19T17:42:12.819485
31036-1,Current Items for Sale,Used,,50,48.0,19.17,34.75,34.56,69.0,2025-10-19T17:42:12.819485
31037-1,Last 6 Months Sales,New,0.0,0,,,,,,2025-10-19T17:43:17.898740
31037-1,Last 6 Months Sales,Used,3.0,3,,8.9,10.2,10.2,12.81,2025-10-19T17:43:17.898740
31037-1,Current Items for Sale,New,,33,21.0,9.45,25.66,25.43,43.66,2025-10-19T17:43:17.898740
31037-1,Current Items for Sale,Used,,44,42.0,6.0,11.83,11.86,17.67,2025-10-19T17:43:17.898740
41062-1,Last 6 Months Sales,New,4.0,4,,8.51,39.17,39.17,57.25,2025-10-19T17:44:33.853976
41062-1,Last 6 Months Sales,Used,6.0,6,,11.93,14.77,14.77,18.81,2025-10-19T17:44:33.853976
41062-1,Current Items for Sale,New,,67,50.0,24.69,58.16,56.96,214.02,2025-10-19T17:44:33.853976
41062-1,Current Items for Sale,Used,,110,105.0,12.05,23.11,23.13,64.21,2025-10-19T17:44:33.853976
41063-1,Last 6 Months Sales,New,1.0,1,,80.93,80.93,80.93,80.93,2025-10-19T17:45:54.541118
41063-1,Last 6 Months Sales,Used,3.0,3,,42.83,46.51,46.51,51.7,2025-10-19T17:45:54.541118
41063-1,Current Items for Sale,New,,13,11.0,58.35,131.0,127.89,256.83,2025-10-19T17:45:54.541118
41063-1,Current Items for Sale,Used,,38,37.0,17.17,60.18,61.23,128.41,2025-10-19T17:45:54.541118
41073-1,Last 6 Months Sales,New,3.0,3,,41.49,46.81,46.81,56.0,2025-10-19T17:47:29.936901
41073-1,Last 6 Months Sales,Used,6.0,6,,12.92,21.93,21.93,29.95,2025-10-19T17:47:29.936901
41073-1,Current Items for Sale,New,,22,18.0,26.45,55.89,56.07,85.61,2025-10-19T17:47:29.936901
41073-1,Current Items for Sale,Used,,80,74.0,11.5,26.09,26.31,84.75,2025-10-19T17:47:29.936901
41074-1,Last 6 Months Sales,New,1.0,1,,34.09,34.09,34.09,34.09,2025-10-19T17:48:30.045927
41074-1,Last 6 Months Sales,Used,5.0,5,,21.42,30.55,30.55,38.95,2025-10-19T17:48:30.045927
